"Date","Price","Open","High","Low","Change %"
"Jun 02, 2006","12.517","12.517","12.517","12.517","1.62%"
"Jun 01, 2006","12.317","12.317","12.317","12.317","1.96%"
"May 31, 2006","12.080","12.080","12.080","12.080","-1.40%"
"May 30, 2006","12.251","12.251","12.251","12.251","-0.75%"
"May 29, 2006","12.344","12.344","12.344","12.344","0.50%"
"May 26, 2006","12.283","12.283","12.283","12.283","-0.81%"
"May 24, 2006","12.383","12.383","12.383","12.383","0.00%"
"May 23, 2006","12.383","12.383","12.383","12.383","5.56%"
"May 22, 2006","11.731","11.731","11.731","11.731","-2.16%"
"May 19, 2006","11.990","11.990","11.990","11.990","2.20%"
"May 18, 2006","11.732","11.732","11.732","11.732","-2.15%"
"May 17, 2006","11.990","11.990","11.990","11.990","0.00%"
"May 16, 2006","11.990","11.990","11.990","11.990","3.54%"
"May 15, 2006","11.580","11.580","11.580","11.580","1.10%"
"May 12, 2006","11.454","11.454","11.454","11.454","-0.33%"
"May 11, 2006","11.492","11.492","11.492","11.492","0.54%"
"May 10, 2006","11.430","11.430","11.430","11.430","-0.55%"
"May 09, 2006","11.493","11.493","11.493","11.493","-0.66%"
"May 08, 2006","11.569","11.569","11.569","11.569","-0.22%"
"May 05, 2006","11.594","11.594","11.594","11.594","-2.37%"
"May 04, 2006","11.875","11.875","11.875","11.875","-0.54%"
"May 03, 2006","11.940","11.940","11.940","11.940","0.22%"
"May 02, 2006","11.914","11.914","11.914","11.914","0.43%"
"May 01, 2006","11.863","11.863","11.863","11.863","0.65%"
"Apr 28, 2006","11.786","11.786","11.786","11.786","1.52%"
"Apr 27, 2006","11.609","11.609","11.609","11.609","-0.87%"
"Apr 26, 2006","11.711","11.711","11.711","11.711","0.00%"
"Apr 25, 2006","11.711","11.711","11.711","11.711","0.64%"
"Apr 24, 2006","11.636","11.636","11.636","11.636","25.65%"
"Apr 21, 2006","9.261","9.261","9.261","9.261","-21.44%"
"Apr 20, 2006","11.788","11.788","11.788","11.788","-0.11%"
"Apr 19, 2006","11.801","11.801","11.801","11.801","-0.33%"
"Apr 18, 2006","11.840","11.840","11.840","11.840","0.00%"
"Apr 17, 2006","11.840","11.840","11.840","11.840","-0.43%"
"Apr 13, 2006","11.891","11.891","11.891","11.891","-0.23%"
"Apr 12, 2006","11.918","11.918","11.918","11.918","-0.43%"
"Apr 07, 2006","11.969","11.969","11.969","11.969","-1.07%"
"Apr 06, 2006","12.098","12.098","12.098","12.098","0.53%"
"Apr 05, 2006","12.034","12.034","12.034","12.034","-0.11%"
"Apr 04, 2006","12.047","12.047","12.047","12.047","-1.17%"
"Apr 03, 2006","12.190","12.190","12.190","12.190","2.36%"
"Mar 29, 2006","11.909","11.909","11.909","11.909","0.01%"
"Mar 28, 2006","11.908","11.908","11.908","11.908","-0.33%"
"Mar 27, 2006","11.947","11.947","11.947","11.947","0.01%"
"Mar 24, 2006","11.946","11.946","11.946","11.946","0.03%"
"Mar 23, 2006","11.943","11.943","11.943","11.943","-0.55%"
"Mar 22, 2006","12.009","12.009","12.009","12.009","-0.43%"
"Mar 21, 2006","12.061","12.061","12.061","12.061","-1.08%"
"Mar 20, 2006","12.193","12.193","12.193","12.193","-0.65%"
"Mar 17, 2006","12.273","12.273","12.273","12.273","-0.52%"
"Mar 16, 2006","12.337","12.337","12.337","12.337","0.01%"
"Mar 15, 2006","12.336","12.336","12.336","12.336","0.01%"
"Mar 14, 2006","12.335","12.335","12.335","12.335","-0.53%"
"Mar 13, 2006","12.401","12.401","12.401","12.401","0.01%"
"Mar 10, 2006","12.400","12.400","12.400","12.400","2.21%"
"Mar 09, 2006","12.132","12.132","12.132","12.132","2.81%"
"Mar 08, 2006","11.800","11.800","11.800","11.800","0.01%"
"Mar 07, 2006","11.799","11.799","11.799","11.799","1.69%"
"Mar 06, 2006","11.603","11.603","11.603","11.603","-1.75%"
"Mar 03, 2006","11.810","11.810","11.810","11.810","-1.51%"
"Mar 02, 2006","11.991","11.991","11.991","11.991","-0.87%"
"Mar 01, 2006","12.096","12.096","12.096","12.096","-0.43%"
"Feb 28, 2006","12.148","12.148","12.148","12.148","0.22%"
"Feb 27, 2006","12.121","12.121","12.121","12.121","-0.53%"
"Feb 24, 2006","12.186","12.186","12.186","12.186","0.57%"
"Feb 23, 2006","12.117","12.117","12.117","12.117","0.12%"
"Feb 22, 2006","12.103","12.103","12.103","12.103","-1.72%"
"Feb 21, 2006","12.315","12.315","12.315","12.315","-0.64%"
"Feb 20, 2006","12.394","12.394","12.394","12.394","-0.96%"
"Feb 17, 2006","12.514","12.514","12.514","12.514","-0.29%"
"Feb 16, 2006","12.551","12.551","12.551","12.551","-0.95%"
"Feb 15, 2006","12.672","12.672","12.672","12.672","0.11%"
"Feb 14, 2006","12.658","12.658","12.658","12.658","0.33%"
"Feb 13, 2006","12.616","12.616","12.616","12.616","-1.05%"
"Feb 10, 2006","12.750","12.750","12.750","12.750","-0.20%"
"Feb 09, 2006","12.775","12.775","12.775","12.775","-0.84%"
"Feb 08, 2006","12.883","12.883","12.883","12.883","0.33%"
"Feb 07, 2006","12.841","12.841","12.841","12.841","21.27%"
"Feb 06, 2006","10.589","10.589","10.589","10.589","-18.05%"
"Feb 03, 2006","12.921","12.921","12.921","12.921","-0.71%"
"Feb 02, 2006","13.013","13.013","13.013","13.013","0.97%"
"Feb 01, 2006","12.888","12.888","12.888","12.888","0.23%"
"Jan 30, 2006","12.859","12.859","12.859","12.859","-0.10%"
"Jan 27, 2006","12.872","12.872","12.872","12.872","0.02%"
"Jan 26, 2006","12.869","12.869","12.869","12.869","-0.41%"
"Jan 25, 2006","12.922","12.922","12.922","12.922","0.86%"
"Jan 24, 2006","12.812","12.812","12.812","12.812","-0.30%"
"Jan 23, 2006","12.851","12.851","12.851","12.851","0.00%"
"Jan 20, 2006","12.851","12.851","12.851","12.851","-0.08%"
"Jan 19, 2006","12.861","12.861","12.861","12.861","-0.42%"
"Jan 18, 2006","12.915","12.915","12.915","12.915","0.22%"
"Jan 17, 2006","12.887","12.887","12.887","12.887","-0.20%"
"Jan 16, 2006","12.913","12.913","12.913","12.913","0.43%"
"Jan 13, 2006","12.858","12.858","12.858","12.858","-0.42%"
"Jan 12, 2006","12.912","12.912","12.912","12.912","-0.39%"
"Jan 11, 2006","12.963","12.963","12.963","12.963","-1.31%"
"Jan 09, 2006","13.135","13.135","13.135","13.135","0.00%"
"Jan 06, 2006","13.135","13.135","13.135","13.135","1.85%"
"Jan 05, 2006","12.897","12.897","12.897","12.897","-1.80%"
"Jan 04, 2006","13.134","13.134","13.134","13.134","-1.20%"
"Jan 03, 2006","13.293","13.293","13.293","13.293","0.24%"
"Jan 02, 2006","13.261","13.261","13.261","13.261","0.24%"
"Dec 28, 2005","13.229","13.229","13.229","13.229","0.12%"
"Dec 27, 2005","13.213","13.213","13.213","13.213","-0.59%"
"Dec 23, 2005","13.292","13.292","13.292","13.292","0.00%"
"Dec 22, 2005","13.292","13.292","13.292","13.292","0.00%"
"Dec 21, 2005","13.292","13.292","13.292","13.292","0.00%"
"Dec 20, 2005","13.292","13.292","13.292","13.292","0.00%"
"Dec 19, 2005","13.292","13.292","13.292","13.292","-0.66%"
"Dec 16, 2005","13.380","13.380","13.380","13.380","0.00%"
"Dec 15, 2005","13.380","13.380","13.380","13.380","0.01%"
"Dec 14, 2005","13.379","13.379","13.379","13.379","-0.24%"
"Dec 13, 2005","13.411","13.411","13.411","13.411","-0.73%"
"Dec 09, 2005","13.509","13.509","13.509","13.509","-1.43%"
"Dec 08, 2005","13.705","13.705","13.705","13.705","0.56%"
"Dec 07, 2005","13.629","13.629","13.629","13.629","-0.21%"
"Dec 06, 2005","13.657","13.657","13.657","13.657","-0.17%"
"Dec 05, 2005","13.680","13.680","13.680","13.680","0.22%"
"Dec 02, 2005","13.650","13.650","13.650","13.650","0.24%"
"Dec 01, 2005","13.617","13.617","13.617","13.617","-0.29%"
"Nov 30, 2005","13.657","13.657","13.657","13.657","-0.18%"
"Nov 29, 2005","13.681","13.681","13.681","13.681","-0.86%"
"Nov 28, 2005","13.799","13.799","13.799","13.799","-0.01%"
"Nov 25, 2005","13.800","13.800","13.800","13.800","-0.40%"
"Nov 24, 2005","13.855","13.855","13.855","13.855","0.06%"
"Nov 23, 2005","13.847","13.847","13.847","13.847","-1.34%"
"Nov 22, 2005","14.035","14.035","14.035","14.035","-0.16%"
"Nov 21, 2005","14.057","14.057","14.057","14.057","-0.19%"
"Nov 18, 2005","14.084","14.084","14.084","14.084","-0.04%"
"Nov 17, 2005","14.090","14.090","14.090","14.090","-0.07%"
"Nov 16, 2005","14.100","14.100","14.100","14.100","-0.09%"
"Nov 15, 2005","14.113","14.113","14.113","14.113","-0.12%"
"Nov 14, 2005","14.130","14.130","14.130","14.130","1.04%"
"Nov 11, 2005","13.985","13.985","13.985","13.985","0.37%"
"Nov 10, 2005","13.933","13.933","13.933","13.933","0.01%"
"Nov 09, 2005","13.932","13.932","13.932","13.932","-0.19%"
"Nov 04, 2005","13.959","13.959","13.959","13.959","0.00%"
"Nov 01, 2005","13.959","13.959","13.959","13.959","0.00%"
"Oct 31, 2005","13.959","13.959","13.959","13.959","0.11%"
"Oct 28, 2005","13.944","13.944","13.944","13.944","-0.43%"
"Oct 27, 2005","14.004","14.004","14.004","14.004","-0.16%"
"Oct 26, 2005","14.027","14.027","14.027","14.027","-0.51%"
"Oct 25, 2005","14.099","14.099","14.099","14.099","-0.70%"
"Oct 24, 2005","14.198","14.198","14.198","14.198","-0.29%"
"Oct 21, 2005","14.240","14.240","14.240","14.240","0.71%"
"Oct 20, 2005","14.140","14.140","14.140","14.140","-0.33%"
"Oct 19, 2005","14.187","14.187","14.187","14.187","-0.06%"
"Oct 18, 2005","14.196","14.196","14.196","14.196","0.08%"
"Oct 17, 2005","14.185","14.185","14.185","14.185","0.32%"
"Oct 14, 2005","14.140","14.140","14.140","14.140","-0.10%"
"Oct 13, 2005","14.154","14.154","14.154","14.154","-0.66%"
"Oct 12, 2005","14.248","14.248","14.248","14.248","-1.91%"
"Oct 11, 2005","14.526","14.526","14.526","14.526","-1.12%"
"Oct 10, 2005","14.690","14.690","14.690","14.690","-0.84%"
"Oct 07, 2005","14.814","14.814","14.814","14.814","-0.03%"
"Oct 06, 2005","14.818","14.818","14.818","14.818","-0.14%"
"Oct 05, 2005","14.839","14.839","14.839","14.839","-1.28%"
"Oct 04, 2005","15.031","15.031","15.031","15.031","-0.99%"
"Oct 03, 2005","15.182","15.182","15.182","15.182","2.22%"
"Sep 30, 2005","14.852","14.852","14.852","14.852","0.47%"
"Sep 29, 2005","14.782","14.782","14.782","14.782","-0.04%"
"Sep 28, 2005","14.788","14.788","14.788","14.788","-0.14%"
"Sep 27, 2005","14.809","14.809","14.809","14.809","0.36%"
"Sep 26, 2005","14.756","14.756","14.756","14.756","-0.08%"
"Sep 23, 2005","14.768","14.768","14.768","14.768","0.12%"
"Sep 22, 2005","14.751","14.751","14.751","14.751","-0.27%"
"Sep 21, 2005","14.791","14.791","14.791","14.791","-0.11%"
"Sep 20, 2005","14.808","14.808","14.808","14.808","-0.74%"
"Sep 19, 2005","14.919","14.919","14.919","14.919","-1.80%"
"Sep 16, 2005","15.193","15.193","15.193","15.193","0.83%"
"Sep 15, 2005","15.068","15.068","15.068","15.068","-0.36%"
"Sep 14, 2005","15.123","15.123","15.123","15.123","-0.20%"
"Sep 13, 2005","15.153","15.153","15.153","15.153","0.69%"
"Sep 12, 2005","15.049","15.049","15.049","15.049","-2.67%"
"Sep 09, 2005","15.462","15.462","15.462","15.462","1.33%"
"Sep 08, 2005","15.259","15.259","15.259","15.259","1.27%"
"Sep 07, 2005","15.067","15.067","15.067","15.067","-1.30%"
"Sep 06, 2005","15.265","15.265","15.265","15.265","0.75%"
"Sep 05, 2005","15.152","15.152","15.152","15.152","5.48%"
"Sep 01, 2005","14.365","14.365","14.365","14.365","0.00%"
"Aug 31, 2005","14.365","14.365","14.365","14.365","5.30%"
"Aug 30, 2005","13.642","13.642","13.642","13.642","1.72%"
"Aug 29, 2005","13.411","13.411","13.411","13.411","2.62%"
"Aug 26, 2005","13.068","13.068","13.068","13.068","1.18%"
"Aug 25, 2005","12.915","12.915","12.915","12.915","1.81%"
"Aug 24, 2005","12.686","12.686","12.686","12.686","-0.26%"
"Aug 23, 2005","12.719","12.719","12.719","12.719","0.06%"
"Aug 22, 2005","12.712","12.712","12.712","12.712","0.11%"
"Aug 19, 2005","12.698","12.698","12.698","12.698","0.37%"
"Aug 18, 2005","12.651","12.651","12.651","12.651","1.49%"
"Aug 16, 2005","12.465","12.465","12.465","12.465","0.00%"
"Aug 15, 2005","12.465","12.465","12.465","12.465","1.21%"
"Aug 12, 2005","12.316","12.316","12.316","12.316","2.94%"
"Aug 11, 2005","11.964","11.964","11.964","11.964","-0.29%"
"Aug 10, 2005","11.999","11.999","11.999","11.999","-0.76%"
"Aug 09, 2005","12.091","12.091","12.091","12.091","0.65%"
"Aug 08, 2005","12.013","12.013","12.013","12.013","0.62%"
"Aug 05, 2005","11.939","11.939","11.939","11.939","0.81%"
"Aug 04, 2005","11.843","11.843","11.843","11.843","-0.09%"
"Aug 03, 2005","11.854","11.854","11.854","11.854","0.12%"
"Aug 02, 2005","11.840","11.840","11.840","11.840","0.49%"
"Aug 01, 2005","11.782","11.782","11.782","11.782","0.04%"
"Jul 29, 2005","11.777","11.777","11.777","11.777","-0.32%"
"Jul 28, 2005","11.815","11.815","11.815","11.815","0.62%"
"Jul 27, 2005","11.742","11.742","11.742","11.742","0.50%"
"Jul 26, 2005","11.684","11.684","11.684","11.684","-0.10%"
"Jul 25, 2005","11.696","11.696","11.696","11.696","-0.09%"
"Jul 22, 2005","11.707","11.707","11.707","11.707","0.24%"
"Jul 21, 2005","11.679","11.679","11.679","11.679","1.45%"
"Jul 20, 2005","11.512","11.512","11.512","11.512","-1.46%"
"Jul 19, 2005","11.682","11.682","11.682","11.682","-0.10%"
"Jul 18, 2005","11.694","11.694","11.694","11.694","-0.30%"
"Jul 15, 2005","11.729","11.729","11.729","11.729","1.05%"
"Jul 14, 2005","11.607","11.607","11.607","11.607","2.17%"
"Jul 13, 2005","11.361","11.361","11.361","11.361","0.18%"
"Jul 12, 2005","11.341","11.341","11.341","11.341","1.02%"
"Jul 11, 2005","11.227","11.227","11.227","11.227","0.78%"
"Jul 08, 2005","11.140","11.140","11.140","11.140","0.12%"
"Jul 07, 2005","11.127","11.127","11.127","11.127","1.13%"
"Jul 06, 2005","11.003","11.003","11.003","11.003","0.38%"
"Jul 05, 2005","10.961","10.961","10.961","10.961","0.50%"
"Jul 04, 2005","10.907","10.907","10.907","10.907","0.27%"
"Jul 01, 2005","10.878","10.878","10.878","10.878","0.38%"
"Jun 30, 2005","10.837","10.837","10.837","10.837","0.62%"
"Jun 29, 2005","10.770","10.770","10.770","10.770","0.04%"
"Jun 28, 2005","10.766","10.766","10.766","10.766","0.25%"
"Jun 27, 2005","10.739","10.739","10.739","10.739","-0.18%"
"Jun 24, 2005","10.758","10.758","10.758","10.758","0.10%"
"Jun 23, 2005","10.747","10.747","10.747","10.747","0.18%"
"Jun 22, 2005","10.728","10.728","10.728","10.728","-0.07%"
"Jun 21, 2005","10.736","10.736","10.736","10.736","-0.14%"
"Jun 20, 2005","10.751","10.751","10.751","10.751","1.03%"
"Jun 17, 2005","10.641","10.641","10.641","10.641","0.27%"
"Jun 16, 2005","10.612","10.612","10.612","10.612","-0.38%"
"Jun 15, 2005","10.653","10.653","10.653","10.653","-0.16%"
"Jun 14, 2005","10.670","10.670","10.670","10.670","0.03%"
"Jun 13, 2005","10.667","10.667","10.667","10.667","-0.80%"
"Jun 10, 2005","10.753","10.753","10.753","10.753","0.35%"
"Jun 09, 2005","10.715","10.715","10.715","10.715","-0.84%"
"Jun 08, 2005","10.806","10.806","10.806","10.806","0.82%"
"Jun 07, 2005","10.718","10.718","10.718","10.718","-0.03%"
"Jun 06, 2005","10.721","10.721","10.721","10.721","0.07%"
"Jun 03, 2005","10.713","10.713","10.713","10.713","0.41%"
"Jun 02, 2005","10.669","10.669","10.669","10.669","0.15%"
"Jun 01, 2005","10.653","10.653","10.653","10.653","-0.26%"
"May 31, 2005","10.681","10.681","10.681","10.681","0.29%"
"May 30, 2005","10.650","10.650","10.650","10.650","0.52%"
"May 27, 2005","10.595","10.595","10.595","10.595","-0.14%"
"May 26, 2005","10.610","10.610","10.610","10.610","-0.24%"
"May 25, 2005","10.635","10.635","10.635","10.635","0.15%"
"May 23, 2005","10.619","10.619","10.619","10.619","-0.32%"
"May 20, 2005","10.653","10.653","10.653","10.653","-0.01%"
"May 19, 2005","10.654","10.654","10.654","10.654","0.31%"
"May 18, 2005","10.621","10.621","10.621","10.621","-0.40%"
"May 17, 2005","10.664","10.664","10.664","10.664","-0.08%"
"May 16, 2005","10.673","10.673","10.673","10.673","0.11%"
"May 13, 2005","10.661","10.661","10.661","10.661","-0.22%"
"May 12, 2005","10.684","10.684","10.684","10.684","-0.03%"
"May 11, 2005","10.687","10.687","10.687","10.687","-0.36%"
"May 10, 2005","10.726","10.726","10.726","10.726","-0.12%"
"May 09, 2005","10.739","10.739","10.739","10.739","1.38%"
"May 06, 2005","10.593","10.593","10.593","10.593","0.00%"
"May 04, 2005","10.593","10.593","10.593","10.593","-1.63%"
"May 03, 2005","10.768","10.768","10.768","10.768","1.10%"
"May 02, 2005","10.651","10.651","10.651","10.651","-0.36%"
"Apr 29, 2005","10.689","10.689","10.689","10.689","-0.60%"
"Apr 28, 2005","10.753","10.753","10.753","10.753","-0.14%"
"Apr 27, 2005","10.768","10.768","10.768","10.768","-0.31%"
"Apr 26, 2005","10.801","10.801","10.801","10.801","0.53%"
"Apr 25, 2005","10.744","10.744","10.744","10.744","0.41%"
"Apr 21, 2005","10.700","10.700","10.700","10.700","-0.49%"
"Apr 20, 2005","10.753","10.753","10.753","10.753","-0.60%"
"Apr 19, 2005","10.818","10.818","10.818","10.818","-4.58%"
"Apr 18, 2005","11.337","11.337","11.337","11.337","0.20%"
"Apr 15, 2005","11.314","11.314","11.314","11.314","-1.39%"
"Apr 14, 2005","11.474","11.474","11.474","11.474","1.38%"
"Apr 13, 2005","11.318","11.318","11.318","11.318","0.00%"
"Apr 12, 2005","11.318","11.318","11.318","11.318","2.09%"
"Apr 11, 2005","11.086","11.086","11.086","11.086","3.80%"
"Apr 08, 2005","10.680","10.680","10.680","10.680","1.36%"
"Apr 07, 2005","10.537","10.537","10.537","10.537","1.12%"
"Apr 06, 2005","10.420","10.420","10.420","10.420","-0.84%"
"Apr 05, 2005","10.508","10.508","10.508","10.508","0.79%"
"Apr 04, 2005","10.426","10.426","10.426","10.426","-0.24%"
"Apr 01, 2005","10.451","10.451","10.451","10.451","1.54%"
"Mar 31, 2005","10.293","10.293","10.293","10.293","1.17%"
"Mar 30, 2005","10.174","10.174","10.174","10.174","1.70%"
"Mar 29, 2005","10.004","10.004","10.004","10.004","0.70%"
"Mar 28, 2005","9.934","9.934","9.934","9.934","-0.53%"
"Mar 24, 2005","9.987","9.987","9.987","9.987","0.20%"
"Mar 23, 2005","9.967","9.967","9.967","9.967","-0.08%"
"Mar 22, 2005","9.975","9.975","9.975","9.975","1.57%"
"Mar 21, 2005","9.821","9.821","9.821","9.821","1.20%"
"Mar 18, 2005","9.705","9.705","9.705","9.705","0.88%"
"Mar 17, 2005","9.620","9.620","9.620","9.620","-0.08%"
"Mar 16, 2005","9.628","9.628","9.628","9.628","0.34%"
"Mar 15, 2005","9.595","9.595","9.595","9.595","-0.07%"
"Mar 14, 2005","9.602","9.602","9.602","9.602","1.65%"
"Mar 10, 2005","9.446","9.446","9.446","9.446","0.06%"
"Mar 09, 2005","9.440","9.440","9.440","9.440","-0.14%"
"Mar 08, 2005","9.453","9.453","9.453","9.453","0.14%"
"Mar 07, 2005","9.440","9.440","9.440","9.440","-0.19%"
"Mar 04, 2005","9.458","9.458","9.458","9.458","0.21%"
"Mar 03, 2005","9.438","9.438","9.438","9.438","-0.78%"
"Mar 02, 2005","9.512","9.512","9.512","9.512","0.73%"
"Mar 01, 2005","9.443","9.443","9.443","9.443","-0.10%"
"Feb 28, 2005","9.452","9.452","9.452","9.452","0.71%"
"Feb 25, 2005","9.385","9.385","9.385","9.385","-0.01%"
"Feb 24, 2005","9.386","9.386","9.386","9.386","-0.10%"
"Feb 23, 2005","9.395","9.395","9.395","9.395","0.12%"
"Feb 22, 2005","9.384","9.384","9.384","9.384","0.04%"
"Feb 21, 2005","9.380","9.380","9.380","9.380","-0.70%"
"Feb 18, 2005","9.446","9.446","9.446","9.446","0.11%"
"Feb 17, 2005","9.436","9.436","9.436","9.436","0.04%"
"Feb 16, 2005","9.432","9.432","9.432","9.432","0.04%"
"Feb 15, 2005","9.428","9.428","9.428","9.428","0.05%"
"Feb 14, 2005","9.423","9.423","9.423","9.423","0.29%"
"Feb 11, 2005","9.396","9.396","9.396","9.396","0.44%"
"Feb 10, 2005","9.355","9.355","9.355","9.355","0.00%"
"Feb 09, 2005","9.355","9.355","9.355","9.355","0.00%"
"Feb 08, 2005","9.355","9.355","9.355","9.355","0.14%"
"Feb 07, 2005","9.342","9.342","9.342","9.342","0.52%"
"Feb 04, 2005","9.294","9.294","9.294","9.294","0.17%"
"Feb 03, 2005","9.278","9.278","9.278","9.278","0.12%"
"Feb 02, 2005","9.267","9.267","9.267","9.267","-0.13%"
"Feb 01, 2005","9.279","9.279","9.279","9.279","0.17%"
"Jan 31, 2005","9.263","9.263","9.263","9.263","-0.01%"
"Jan 28, 2005","9.264","9.264","9.264","9.264","-0.48%"
"Jan 27, 2005","9.309","9.309","9.309","9.309","-0.50%"
"Jan 26, 2005","9.356","9.356","9.356","9.356","-0.66%"
"Jan 25, 2005","9.418","9.418","9.418","9.418","-0.32%"
"Jan 24, 2005","9.448","9.448","9.448","9.448","-0.45%"
"Jan 21, 2005","9.491","9.491","9.491","9.491","0.00%"
"Jan 20, 2005","9.491","9.491","9.491","9.491","-0.71%"
"Jan 19, 2005","9.559","9.559","9.559","9.559","-0.31%"
"Jan 18, 2005","9.589","9.589","9.589","9.589","-0.38%"
"Jan 17, 2005","9.626","9.626","9.626","9.626","0.00%"
"Jan 14, 2005","9.626","9.626","9.626","9.626","-0.41%"
"Jan 13, 2005","9.666","9.666","9.666","9.666","-0.38%"
"Jan 12, 2005","9.703","9.703","9.703","9.703","-0.54%"
"Jan 11, 2005","9.756","9.756","9.756","9.756","-0.63%"
"Jan 10, 2005","9.818","9.818","9.818","9.818","-2.07%"
"Jan 07, 2005","10.026","10.026","10.026","10.026","-0.34%"
"Jan 06, 2005","10.060","10.060","10.060","10.060","0.90%"
"Jan 05, 2005","9.970","9.970","9.970","9.970","-0.70%"
"Jan 04, 2005","10.040","10.040","10.040","10.040","-0.30%"
"Jan 03, 2005","10.070","10.070","10.070","10.070","-0.40%"
"Dec 30, 2004","10.110","10.110","10.110","10.110","0.10%"
"Dec 29, 2004","10.100","10.100","10.100","10.100","0.10%"
"Dec 28, 2004","10.090","10.090","10.090","10.090","0.50%"
"Dec 27, 2004","10.040","10.040","10.040","10.040","-0.59%"
"Dec 23, 2004","10.100","10.100","10.100","10.100","-0.69%"
"Dec 22, 2004","10.170","10.170","10.170","10.170","0.10%"
"Dec 21, 2004","10.160","10.160","10.160","10.160","0.79%"
"Dec 20, 2004","10.080","10.080","10.080","10.080","1.00%"
"Dec 17, 2004","9.980","9.980","9.980","9.980","0.81%"
"Dec 16, 2004","9.900","9.900","9.900","9.900","-0.30%"
"Dec 15, 2004","9.930","9.930","9.930","9.930","-0.10%"
"Dec 14, 2004","9.940","9.940","9.940","9.940","-0.10%"
"Dec 13, 2004","9.950","9.950","9.950","9.950","0.71%"
"Dec 10, 2004","9.880","9.880","9.880","9.880","0.20%"
"Dec 09, 2004","9.860","9.860","9.860","9.860","0.20%"
"Dec 08, 2004","9.840","9.840","9.840","9.840","0.10%"
"Dec 07, 2004","9.830","9.830","9.830","9.830","1.03%"
"Dec 06, 2004","9.730","9.730","9.730","9.730","-0.21%"
"Dec 03, 2004","9.750","9.750","9.750","9.750","-0.20%"
"Dec 02, 2004","9.770","9.770","9.770","9.770","-0.41%"
"Dec 01, 2004","9.810","9.810","9.810","9.810","-0.30%"
"Nov 30, 2004","9.840","9.840","9.840","9.840","1.65%"
"Nov 29, 2004","9.680","9.680","9.680","9.680","-1.22%"
"Nov 26, 2004","9.800","9.800","9.800","9.800","0.82%"
"Nov 25, 2004","9.720","9.720","9.720","9.720","-0.21%"
"Nov 24, 2004","9.740","9.740","9.740","9.740","-1.91%"
"Nov 23, 2004","9.930","9.930","9.930","9.930","-1.10%"
"Nov 22, 2004","10.040","10.040","10.040","10.040","-0.40%"
"Nov 12, 2004","10.080","10.080","10.080","10.080","-0.10%"
"Nov 11, 2004","10.090","10.090","10.090","10.090","0.10%"
"Nov 10, 2004","10.080","10.080","10.080","10.080","-0.10%"
"Nov 09, 2004","10.090","10.090","10.090","10.090","0.00%"
"Nov 08, 2004","10.090","10.090","10.090","10.090","0.00%"
"Nov 05, 2004","10.090","10.090","10.090","10.090","0.30%"
"Nov 04, 2004","10.060","10.060","10.060","10.060","-0.30%"
"Nov 03, 2004","10.090","10.090","10.090","10.090","-0.20%"
"Nov 02, 2004","10.110","10.110","10.110","10.110","0.00%"
"Nov 01, 2004","10.110","10.110","10.110","10.110","-0.30%"
"Oct 29, 2004","10.140","10.140","10.140","10.140","-0.10%"
"Oct 28, 2004","10.150","10.150","10.150","10.150","0.30%"
"Oct 27, 2004","10.120","10.120","10.120","10.120","0.10%"
"Oct 26, 2004","10.110","10.110","10.110","10.110","0.40%"
"Oct 25, 2004","10.070","10.070","10.070","10.070","0.30%"
"Oct 22, 2004","10.040","10.040","10.040","10.040","0.20%"
"Oct 21, 2004","10.020","10.020","10.020","10.020","-0.79%"
"Oct 20, 2004","10.100","10.100","10.100","10.100","-0.20%"
"Oct 19, 2004","10.120","10.120","10.120","10.120","0.00%"
"Oct 18, 2004","10.120","10.120","10.120","10.120","0.00%"
"Oct 15, 2004","10.120","10.120","10.120","10.120","0.20%"
"Oct 14, 2004","10.100","10.100","10.100","10.100","0.00%"
"Oct 13, 2004","10.100","10.100","10.100","10.100","0.00%"
"Oct 12, 2004","10.100","10.100","10.100","10.100","-0.10%"
"Oct 11, 2004","10.110","10.110","10.110","10.110","-0.49%"
"Oct 08, 2004","10.160","10.160","10.160","10.160","-0.29%"
"Oct 07, 2004","10.190","10.190","10.190","10.190","0.30%"
"Oct 06, 2004","10.160","10.160","10.160","10.160","0.00%"
"Oct 05, 2004","10.160","10.160","10.160","10.160","-0.68%"
"Oct 04, 2004","10.230","10.230","10.230","10.230","0.00%"
"Oct 01, 2004","10.230","10.230","10.230","10.230","0.29%"
"Sep 30, 2004","10.200","10.200","10.200","10.200","0.10%"
"Sep 29, 2004","10.190","10.190","10.190","10.190","-0.49%"
"Sep 28, 2004","10.240","10.240","10.240","10.240","-0.29%"
"Sep 27, 2004","10.270","10.270","10.270","10.270","-0.68%"
"Sep 24, 2004","10.340","10.340","10.340","10.340","-0.10%"
"Sep 23, 2004","10.350","10.350","10.350","10.350","0.00%"
"Sep 22, 2004","10.350","10.350","10.350","10.350","-0.67%"
"Sep 21, 2004","10.420","10.420","10.420","10.420","-1.33%"
"Sep 17, 2004","10.560","10.560","10.560","10.560","-0.19%"
"Sep 16, 2004","10.580","10.580","10.580","10.580","-1.21%"
"Sep 15, 2004","10.710","10.710","10.710","10.710","-0.46%"
"Sep 14, 2004","10.760","10.760","10.760","10.760","-0.28%"
"Sep 10, 2004","10.790","10.790","10.790","10.790","0.19%"
